npad	14	exponent	10	time	571.753	deviation	340.616
npad	14	exponent	11	time	272.116	deviation	66.2762
npad	14	exponent	12	time	178.123	deviation	9760.58
npad	14	exponent	13	time	77.5472	deviation	175.846
npad	14	exponent	14	time	44.6419	deviation	145.255
npad	14	exponent	15	time	32.0494	deviation	194.004
npad	14	exponent	16	time	24.7792	deviation	2170.48
npad	14	exponent	17	time	20.1912	deviation	2525.68
npad	14	exponent	18	time	19.9786	deviation	4371.65
npad	14	exponent	19	time	19.7626	deviation	11681.7
npad	14	exponent	20	time	27.4061	deviation	261591
npad	14	exponent	21	time	19.5137	deviation	288621
npad	14	exponent	22	time	19.2279	deviation	127341
npad	14	exponent	23	time	37.0254	deviation	742693
npad	14	exponent	24	time	50.3893	deviation	1.58252e+06
npad	14	exponent	25	time	55.9649	deviation	2.54653e+06
npad	14	exponent	26	time	57.332	deviation	3.74187e+06
npad	14	exponent	27	time	56.8023	deviation	8.40112e+06
npad	14	exponent	28	time	55.6345	deviation	8.13185e+06
npad	15	exponent	10	time	566.115	deviation	77.192
npad	15	exponent	11	time	288.159	deviation	40.0473
npad	15	exponent	12	time	189.887	deviation	12869.3
npad	15	exponent	13	time	82.1053	deviation	215.069
npad	15	exponent	14	time	46.3297	deviation	196.745
npad	15	exponent	15	time	28.6998	deviation	319.956
npad	15	exponent	16	time	24.693	deviation	401.608
npad	15	exponent	17	time	20.8401	deviation	826.263
npad	15	exponent	18	time	23.939	deviation	33134.6
npad	15	exponent	19	time	23.0055	deviation	4675.83
npad	15	exponent	20	time	21.9933	deviation	11947.4
npad	15	exponent	21	time	21.8174	deviation	44466.1
npad	15	exponent	22	time	24.0809	deviation	145406
npad	15	exponent	23	time	62.8766	deviation	1.18157e+06
npad	15	exponent	24	time	78.1076	deviation	1.9933e+06
npad	15	exponent	25	time	84.7766	deviation	2.58929e+06
npad	15	exponent	26	time	86.6084	deviation	4.41856e+06
npad	15	exponent	27	time	87.1182	deviation	9.95799e+06
npad	15	exponent	28	time	86.0515	deviation	1.02365e+07
npad	16	exponent	10	time	678.717	deviation	2376.31
npad	16	exponent	11	time	306.126	deviation	49.6647
npad	16	exponent	12	time	158.688	deviation	48.0747
npad	16	exponent	13	time	85.8928	deviation	147.645
npad	16	exponent	14	time	48.5869	deviation	162.465
npad	16	exponent	15	time	29.9783	deviation	297.471
npad	16	exponent	16	time	24.1041	deviation	935.13
npad	16	exponent	17	time	21.0586	deviation	3257.37
npad	16	exponent	18	time	21.5821	deviation	2594.13
npad	16	exponent	19	time	24.8246	deviation	21209.1
npad	16	exponent	20	time	25.5365	deviation	51282
npad	16	exponent	21	time	23.513	deviation	90342.1
npad	16	exponent	22	time	27.8161	deviation	816818
npad	16	exponent	23	time	56.3052	deviation	1.03406e+06
npad	16	exponent	24	time	73.5101	deviation	1.53713e+06
npad	16	exponent	25	time	87.1079	deviation	4.94671e+06
npad	16	exponent	26	time	87.3997	deviation	6.74918e+06
npad	16	exponent	27	time	85.8473	deviation	6.86555e+06
npad	16	exponent	28	time	85.6671	deviation	7.5428e+06
npad	17	exponent	10	time	643.266	deviation	58.4571
npad	17	exponent	11	time	327.894	deviation	44.1386
npad	17	exponent	12	time	169.492	deviation	46.6294
npad	17	exponent	13	time	90.9627	deviation	71.8444
npad	17	exponent	14	time	50.8481	deviation	134.253
npad	17	exponent	15	time	31.9344	deviation	2202.52
npad	17	exponent	16	time	23.8057	deviation	586.531
npad	17	exponent	17	time	21.3153	deviation	2648.4
npad	17	exponent	18	time	20.8318	deviation	3438.87
npad	17	exponent	19	time	80.9212	deviation	2.01459e+06
npad	17	exponent	20	time	31.1712	deviation	155572
npad	17	exponent	21	time	24.4073	deviation	60834.5
npad	17	exponent	22	time	26.5598	deviation	149068
npad	17	exponent	23	time	60.5672	deviation	1.19099e+06
npad	17	exponent	24	time	87.793	deviation	1.88438e+06
npad	17	exponent	25	time	98.6857	deviation	2.92888e+06
npad	17	exponent	26	time	106.789	deviation	7.82106e+06
npad	17	exponent	27	time	103.716	deviation	8.40072e+06
npad	17	exponent	28	time	100.472	deviation	1.04789e+07
npad	18	exponent	10	time	751.067	deviation	58.9749
npad	18	exponent	11	time	363.458	deviation	309.422
npad	18	exponent	12	time	181.41	deviation	46.6998
npad	18	exponent	13	time	95.5466	deviation	58.1349
npad	18	exponent	14	time	53.1091	deviation	138.865
npad	18	exponent	15	time	32.1091	deviation	256.348
npad	18	exponent	16	time	23.5982	deviation	615.863
npad	18	exponent	17	time	21.3499	deviation	946.716
npad	18	exponent	18	time	23.6605	deviation	33248.2
npad	18	exponent	19	time	120.304	deviation	3.22539e+06
npad	18	exponent	20	time	24.966	deviation	9156.63
npad	18	exponent	21	time	24.2299	deviation	30563.9
npad	18	exponent	22	time	30.2826	deviation	656798
npad	18	exponent	23	time	55.05	deviation	985339
npad	18	exponent	24	time	86.4577	deviation	2.02719e+06
npad	18	exponent	25	time	97.1876	deviation	2.94301e+06
npad	18	exponent	26	time	100.755	deviation	2.96674e+06
npad	18	exponent	27	time	101.684	deviation	6.32734e+06
npad	18	exponent	28	time	101.478	deviation	1.07186e+07
npad	19	exponent	10	time	750.942	deviation	75.4577
npad	19	exponent	11	time	380.127	deviation	31.7342
npad	19	exponent	12	time	198.434	deviation	2072.01
